status,display_name,first_name,last_name,esb_id,gsis_id,birth_date,college_name,position_group,position,jersey_number,height,weight,years_of_experience,team_abbr,team_seq,current_team_id,football_name,entry_year,rookie_year,draft_club,draft_number,college_conference,status_description_abbr,status_short_description,gsis_it_id,short_name,smart_id,headshot,suffix,uniform_number,draft_round
ACT,L.J. Collier,Lawrence,Collier,COL214397,00-0035636,1995-09-12,Texas Christian,DL,DT,91.0,74.0,291.0,6,ARI,1.0,3800,L.J.,2019.0,2019.0,SEA,29.0,Big Twelve Conference,A01,Active,47812.0,L.Collier,3200434f-4c21-4397-f757-46fb95d63f5e,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i39nt3smr30rgznvlal3",Jr.,91,
ACT,LaBryan Ray,LaBryan,Ray,RAY370566,00-0037203,1997-12-05,Alabama,DL,DE,93.0,77.0,292.0,2,CAR,,0750,LaBryan,2022.0,2022.0,,,Southeastern Conference,A01,Active,54872.0,L.Ray,32005241-5937-0566-d50a-656421064d2d,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ubtdigfqxxwktkyqkmvy",,93,
ACT,LaQuvionte Gonzalez,LaQuvionte,Gonzalez,GON592758,00-0034079,1993-09-28,Southeastern University,WR,WR,11.0,70.0,170.0,0,LA,1.0,2510,LaQuvionte,2018.0,2018.0,,,The Sun Conference,A01,Active,46337.0,,3200474f-4e59-2758-b645-cd0819059d30,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jukubqhefspirgyb0gey",,,
ACT,LaTrell Bumphus,LaTrell,Bumphus,BUM671559,00-0039015,1999-09-30,Tennessee,DL,DE,77.0,75.0,290.0,0,SEA,,4600,LaTrell,2023.0,2023.0,,,Southeastern Conference,A01,Active,56709.0,L.Bumphus,32004255-4d67-1559-e755-b62c50fe8acc,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qmf3cbmgdawmzntauggn",,77,
ACT,Lachlan Edwards,Lachlan,Edwards,EDW571443,00-0032449,1992-04-27,Sam Houston State,SPEC,P,10.0,76.0,209.0,5,CAR,1.0,0750,Lachlan,2016.0,2016.0,NYJ,235.0,Southland Conference,A01,Active,43524.0,L.Edwards,32004544-5757-1443-fba6-1caa54c3ff64,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a5k94hwnr5wayvwnkdbj",,10,
ACT,Ladd McConkey,Andrew,McConkey,MCC512833,00-0039915,2001-11-11,Georgia,WR,WR,15.0,72.0,185.0,0,LAC,,4400,Ladd,2024.0,2024.0,LAC,34.0,Southeastern Conference,A01,Active,57155.0,L.McConkey,32004d43-4351-2833-c30c-76941288e843,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wcx39ialovvxxnvs2bke",,15,
ACT,Laiatu Latu,Laiatu,Latu,LAT726759,00-0039340,2000-12-31,UCLA,DL,DE,97.0,77.0,265.0,0,IND,,2200,Laiatu,2024.0,2024.0,IND,15.0,Pacific Twelve Conference,A01,Active,57136.0,L.Latu,32004c41-5472-6759-478e-3fedff810c53,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/quk6xjz6afesvjcra0dm",,97,
ACT,Laken Tomlinson,Laken,Tomlinson,TOM687650,00-0032234,1992-02-09,Duke,OL,G,70.0,75.0,312.0,10,SEA,1.0,4600,Laken,2015.0,2015.0,DET,28.0,Atlantic Coast Conference,A01,Active,42371.0,L.Tomlinson,3200544f-4d68-7650-bb9d-0a43fc8e509c,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qcc6uev4fey0zfe8urls",,70,
ACT,Lamar Atkins,Lamar,Atkins,ATK316657,00-0034056,1994-02-25,Louisville,RB,FB,0.0,71.0,236.0,0,JAX,1.0,2250,Lamar,2017.0,2018.0,,,Atlantic Coast Conference,A01,Active,45919.0,,32004154-4b31-6657-1b1c-444211ac1644,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ktwg3ob28e3pkbf94boj",,,
ACT,Lamar Jackson,Lamar,Jackson,JAC323395,00-0034796,1997-01-07,Louisville,QB,QB,8.0,74.0,212.0,7,BAL,1.0,0325,Lamar,2018.0,2018.0,BAL,32.0,Atlantic Coast Conference,A01,Active,46101.0,L.Jackson,32004a41-4332-3395-efb0-6c7b75de50af,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",II,8,
ACT,Lanard Bonner,Lanard,Bonner,BON580644,00-0035196,1996-04-18,Arkansas State,OL,T,69.0,77.0,315.0,0,ATL,1.0,0200,Lanard,2019.0,2019.0,,,Sun Belt Conference,A01,Active,48355.0,,3200424f-4e58-0644-e000-94c11ba27313,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/plki3zgofovae6qnua5u",,,
ACT,Lance Louis,Lance,Louis,LOU661052,00-0026961,1985-04-24,San Diego State,OL,G,60.0,75.0,323.0,6,IND,1.0,2200,Lance,,,,,,,,34697.0,,32004c4f-5566-1052-14db-8ff873153b0d,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b6ny11uwdutxf9lutjga",,,
ACT,Lance Moore,Lance,Moore,MOO468248,00-0023310,1983-08-31,Toledo,WR,WR,16.0,69.0,187.0,10,DET,1.0,1540,Lance,,,,,,,,30469.0,,32004d4f-4f46-8248-a163-8aa29251fa4f,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bfjxc892mfkni8ywtheh",,,
ACT,Landon Dickerson,Landon,Dickerson,DIC281359,00-0037002,1998-09-30,Alabama,OL,G,69.0,78.0,325.0,4,PHI,,3700,Landon,2021.0,2021.0,PHI,37.0,Southeastern Conference,A01,Active,53466.0,L.Dickerson,32004449-4328-1359-550c-3144f603cda4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ay7eethpsr0mg1zzjojz",,69,
ACT,Landon Young,Landon,Young,YOU358650,00-0036930,1997-08-21,Kentucky,OL,T,67.0,79.0,305.0,4,NO,,3300,Landon,2021.0,2021.0,NO,206.0,Southeastern Conference,A01,Active,53635.0,L.Young,3200594f-5535-8650-3d56-03854ce012ea,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qbxcghh3ioojrmzoty0o",,67,
ACT,Lane Johnson,Lane,Johnson,JOH399478,00-0030561,1990-05-08,Oklahoma,OL,T,65.0,78.0,317.0,12,PHI,1.0,3700,Lane,2013.0,2013.0,PHI,4.0,Big Twelve Conference,A01,Active,39950.0,L.Johnson,32004a4f-4839-9478-c9f1-08050b07752e,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ihfb7irweg0ehyty8qzx",,65,
ACT,Lane Taylor,Lane,Taylor,TAY501908,00-0030273,1989-11-22,Oklahoma State,OL,G,65.0,75.0,324.0,8,HOU,1.0,2120,Lane,2013.0,2013.0,,,Big Twelve Conference,A01,Active,40733.0,L.Taylor,32005441-5950-1908-befe-c4876277577d,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kozishypg21m2xyks2id",,65,
ACT,Laremy Tunsil,Laremy,Tunsil,TUN565442,00-0032380,1994-08-02,Mississippi,OL,T,78.0,77.0,313.0,9,HOU,1.0,2120,Laremy,2016.0,2016.0,MIA,13.0,Southeastern Conference,A01,Active,43302.0,L.Tunsil,32005455-4e56-5442-704e-acb84ae7be26,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tgjchtajh4fk5cot590c",,78,
ACT,Larry Asante,Larry,Asante,ASA595852,00-0027759,1988-03-07,Nebraska,DB,FS,42.0,72.0,210.0,4,OAK,1.0,2520,Larry,2010.0,2010.0,CLE,160.0,Big Ten Conference,A01,Active,35599.0,,32004153-4159-5852-ebe3-96b3cc0a5822,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hglzwtnpcaoz1pmgjbnv",,,
ACT,Larry Borom,Larry,Borom,BOR519659,00-0036905,1999-03-30,Missouri,OL,T,75.0,78.0,332.0,4,CHI,,0810,Larry,2021.0,2021.0,CHI,151.0,Southeastern Conference,A01,Active,53580.0,L.Borom,3200424f-5251-9659-4669-5f1b59001f4a,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iun7ogjgipgkkupqhkv2",,75,
ACT,Larry Ogunjobi,Olumide,Ogunjobi,OGU431455,00-0033905,1994-06-03,North Carolina-Charlotte,DL,DT,99.0,75.0,305.0,8,PIT,1.0,3900,Larry,2017.0,2017.0,CLE,65.0,Conference USA,A01,Active,44877.0,L.Ogunjobi,32004f47-5543-1455-618c-a01f22ab7199,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ku6hytxqrto1u4zn8al8",,99,
ACT,Larry Williams,Larry,Williams,WIL417454,00-0035075,1995-02-22,Oklahoma State,OL,G,67.0,76.0,330.0,0,GB,1.0,1800,Larry,2019.0,2019.0,,,Big Twelve Conference,A01,Active,48172.0,,32005749-4c41-7454-f1d3-8476dcda097c,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mcwztd9f9zjozavchvz4",,,
ACT,Latavius Murray,Latavius,Murray,MUR671046,00-0030513,1990-01-18,Central Florida,RB,RB,28.0,75.0,230.0,10,BUF,1.0,0610,Latavius,2013.0,2013.0,OAK,181.0,American Athletic Conference,A01,Active,40129.0,L.Murray,32004d55-5267-1046-5487-d03e83f25c8b,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zepm7ghltyeqydn0qxcg",,28,
ACT,Laviska Shenault Jr.,Laviska,Shenault,SHE458893,00-0036268,1998-10-05,Colorado,WR,WR,1.0,74.0,220.0,5,SEA,,4600,Laviska,2020.0,2020.0,JAX,42.0,Pacific Twelve Conference,A01,Active,52450.0,L.Shenault,32005348-4545-8893-4e8b-5724302de088,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o3cfpcor86ghjwyn8icp",Jr.,1,
ACT,Lavon Coleman,Lavon,Coleman,COL297109,00-0034624,1994-12-10,Washington,RB,RB,24.0,72.0,235.0,0,GB,1.0,1800,Lavon,2018.0,2018.0,,,Pacific Twelve Conference,A01,Active,46808.0,L.Coleman,3200434f-4c29-7109-d3b8-ac8033d48926,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q5yemmasmejhftyvcjm6",,,
ACT,Lavonte David,Lavonte,David,DAV026654,00-0029562,1990-01-23,Nebraska,LB,ILB,54.0,73.0,233.0,13,TB,1.0,4900,Lavonte,2012.0,2012.0,TB,58.0,Big Ten Conference,A01,Active,38588.0,L.David,32004441-5602-6654-edb8-aa6da5673253,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sg8cvbhglpfqor2mz44k",,54,
ACT,Layden Robinson,Layden,Robinson,ROB617155,00-0039887,2001-05-03,Texas A&amp;M,OL,G,64.0,76.0,315.0,0,NE,,3200,Layden,2024.0,2024.0,NE,103.0,Southeastern Conference,A01,Active,57224.0,L.Robinson,3200524f-4261-7155-7352-5ca27cf72de8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uyv5jeg3rwoeyzd5dd5t",,64,
ACT,Lecitus Smith,Lecitus,Smith,SMI480241,00-0037308,1998-07-13,Virginia Tech,OL,G,68.0,75.0,315.0,2,NE,,3200,Lecitus,2022.0,2022.0,ARI,215.0,Atlantic Coast Conference,A01,Active,54680.0,L.Smith,3200534d-4948-0241-5f4f-e1409b85fa3d,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rh2rw7nvm1a5iccgo571",,68,
ACT,Lee Smith,Joseph,Smith,SMI480240,00-0028097,1987-11-21,Marshall,TE,TE,85.0,78.0,265.0,10,ATL,1.0,0200,Lee,2011.0,2011.0,NE,159.0,Conference USA,A01,Active,37234.0,L.Smith,3200534d-4948-0240-2812-1f2d47d3c623,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gcaqwhzrinlqicrljwlr",,85,
ACT,Leighton Vander Esch,Leighton,Vander Esch,VAN417781,00-0034674,1996-02-08,Boise State,LB,ILB,55.0,76.0,256.0,6,DAL,1.0,1200,Leighton,2018.0,2018.0,DAL,19.0,Mountain West Conference,A01,Active,46088.0,L.Vander Esch,32005641-4e41-7781-d704-68bbb90fe766,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xalgzw0okmxdqjg6wyuc",,55,
ACT,Lenzy Pipkins,Lenzy,Pipkins,PIP438540,00-0033362,1993-11-07,Oklahoma State,DB,CB,41.0,72.0,196.0,3,CLE,1.0,3200,Lenzy,2017.0,2017.0,,,Big Twelve Conference,A01,Active,45250.0,L.Pipkins,32005049-5043-8540-a8df-7d07dfc2f5cf,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u4z9slvuf86l3muyuztf",,,
ACT,Leo Chenal,Leo,Chenal,CHE215722,00-0037819,2000-10-26,Wisconsin,LB,OLB,54.0,74.0,261.0,3,KC,,2310,Leo,2022.0,2022.0,KC,103.0,Big Ten Conference,A01,Active,54568.0,L.Chenal,32004348-4521-5722-54f9-454a4bab0b83,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p9pdzh7vjaox47ua1l4w",,54,
ACT,Leonard Floyd,Leonard,Floyd,FLO758060,00-0033072,1992-09-08,Georgia,DL,DE,56.0,77.0,240.0,9,SF,1.0,4500,Leonard,2016.0,2016.0,CHI,9.0,Southeastern Conference,A01,Active,43298.0,L.Floyd,3200464c-4f75-8060-5a6d-d3aabc3c32e2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nfkjp8qksxbnenougfzt",,56,
ACT,Leonard Taylor III,Leonard,Taylor,TAY812807,00-0039289,2002-05-29,Miami,DL,DT,96.0,75.0,305.0,0,NYJ,,3430,Leonard,2024.0,2024.0,,,Atlantic Coast Conference,A01,Active,57434.0,L.Taylor,32005441-5981-2807-528e-f58dc131f529,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qfnjnvom3evftnkgwcqg",,96,
ACT,Leonard Williams,Leonard,Williams,WIL426411,00-0031933,1994-06-20,Southern California,DL,DT,99.0,77.0,302.0,10,SEA,1.0,4600,Leonard,2015.0,2015.0,NYJ,6.0,Pacific Twelve Conference,A01,Active,42349.0,L.Williams,32005749-4c42-6411-1ceb-16f4ceb749d0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d2aptvibuotyxumk2ohy",,99,
ACT,Lerentee McCray,Lerentee,McCray,MCC670331,00-0029799,1990-08-26,Florida,DL,DE,55.0,75.0,249.0,8,JAX,1.0,2250,Lerentee,2013.0,2013.0,,,Southeastern Conference,A01,Active,40253.0,L.McCray,32004d43-4367-0331-3698-40e993f49819,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xszgkajjvzqoczqlpkhb",,55,
ACT,Leroy Watson IV,Leroy,Watson,WAT458313,00-0037591,1998-06-10,Texas-San Antonio,OL,T,72.0,76.0,260.0,2,TEN,,2100,Leroy,2022.0,2022.0,,,Conference USA,A01,Active,55179.0,L.Watson,32005741-5445-8313-edef-c03fa6cef6ed,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dofncefzyhck7yqzkxqi",,72,
ACT,Lester Cotton,Lester,Cotton,COT517762,00-0035117,1996-02-20,Alabama,OL,G,66.0,76.0,335.0,5,NE,1.0,3200,Lester,2019.0,2019.0,,,Southeastern Conference,A01,Active,48225.0,L.Cotton,3200434f-5451-7762-7c88-2e7bcf8b6d43,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jxp1alnahzsludk3rygo",,66,
ACT,Letroy Guion,Letroy,Guion,GUI723790,00-0026292,1987-06-21,Florida State,DL,NT,98.0,76.0,322.0,10,GB,1.0,1800,Letroy,2008.0,2008.0,MIN,152.0,Atlantic Coast Conference,A01,Active,33233.0,,32004755-4972-3790-60c5-5b5ab79b3836,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l7nzvmikp7vf4kvxmziu",Jr.,,
ACT,Levelle Bailey,Levelle,Bailey,BAI525506,00-0039565,2000-12-04,Fresno State,LB,ILB,56.0,74.0,225.0,0,DEN,,1400,Levelle,2024.0,2024.0,,,Mountain West Conference,A01,Active,57684.0,L.Bailey,32004241-4952-5506-1d78-37d56fd4fd51,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qfyjxqajfqiym8wkss3n",,56,
ACT,Levi Drake Rodriguez,Levi,Rodriguez,ROD676244,00-0039421,2000-08-04,Texas A&amp;M-Commerce,DL,DE,50.0,76.0,290.0,0,MIN,,3000,Levi Drake,2024.0,2024.0,MIN,232.0,Southland Conference,A01,Active,57352.0,L.Rodriguez,3200524f-4467-6244-74b5-c1484cd93e04,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fakgdj4ps3mekyhr5w45",,50,
ACT,Levi Onwuzurike,Levi,Onwuzurike,ONW663851,00-0036954,1998-03-02,Washington,DL,DE,91.0,75.0,293.0,4,DET,,1540,Levi,2021.0,2021.0,DET,41.0,Pacific Twelve Conference,A01,Active,53470.0,L.Onwuzurike,32004f4e-5766-3851-849b-723ab5947059,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o1kkk3mjilnxfwdjx0kb",,91,
ACT,Levi Wallace,Levi,Wallace,WAL465573,00-0034514,1995-06-12,Alabama,DB,CB,39.0,72.0,179.0,7,DEN,1.0,1400,Levi,2018.0,2018.0,,,Southeastern Conference,A01,Active,46698.0,L.Wallace,32005741-4c46-5573-953a-9acfeb7cb853,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y7rnq70zcpcgg0ifbghe",,39,
ACT,Levonta Taylor,Levonta,Taylor,TAY508029,00-0035943,,,DB,CB,30.0,70.0,190.0,0,LA,,2510,,,,,,,,,,,32005441-5950-8029-54de-1aba7a246bd0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u7p8z6noegzkmgoi4ocz",,,
ACT,Liam Anderson,Liam,Anderson,AND350874,00-0038429,2000-04-30,Holy Cross,LB,MLB,47.0,75.0,230.0,1,IND,,2200,Liam,2023.0,2023.0,,,Patriot League,A01,Active,56180.0,L.Anderson,3200414e-4435-0874-6408-5f91dfa32846,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xen54twmz7b0eyyyd9c9",,47,
ACT,Liam Eichenberg,Liam,Eichenberg,EIC207645,00-0037010,1998-01-19,Notre Dame,OL,G,74.0,78.0,308.0,4,MIA,,2700,Liam,2021.0,2021.0,MIA,42.0,Independent,A01,Active,53471.0,L.Eichenberg,32004549-4320-7645-4976-bd415010c029,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gkzweawndduh9gpajpxs",,74,
ACT,Liam McCullough,Liam,McCullough,MCC769873,00-0036082,1997-06-05,Ohio State,SPEC,LS,49.0,74.0,237.0,3,ATL,,0200,Liam,2020.0,2020.0,,,Big Ten Conference,A01,Active,52986.0,L.McCullough,3200474f-5204-5716-a75e-4ec8e313a651,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ly4wygnuiqyirdhaddmb",,49,
ACT,Lil'Jordan Humphrey,Lil'Jordan,Humphrey,HUM534685,00-0035406,1998-04-19,Texas,WR,WR,84.0,76.0,225.0,5,DEN,1.0,1400,Lil'Jordan,2019.0,2019.0,,,Big Twelve Conference,A01,Active,48541.0,L.Humphrey,32004855-4d53-4685-a0a5-54fdf221bf83,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yjmyfuozafxd7zwf3mlr",,84,
ACT,Linval Joseph,Linval,Joseph,JOS231117,00-0027885,1988-10-10,East Carolina,DL,NT,93.0,76.0,329.0,15,DAL,1.0,1200,Linval,2010.0,2010.0,NYG,46.0,Conference USA,A01,Active,35485.0,L.Joseph,32004a4f-5323-1117-a24e-6a59f8c4812c,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xm9kvvx4uujqqjkqxngq",,93,
ACT,Logan Bruss,Logan,Bruss,BRU813072,00-0037836,1998-10-06,Wisconsin,OL,G,66.0,77.0,310.0,2,TEN,,2100,Logan,2022.0,2022.0,LA,104.0,Big Ten Conference,A01,Active,54569.0,L.Bruss,32004252-5581-3072-7020-8fc2225cd6fb,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tb8lbqdxpty20nrwwg0n",,66,
ACT,Logan Cooke,Logan,Cooke,COO283823,00-0034437,1995-07-28,Mississippi State,SPEC,P,9.0,77.0,200.0,7,JAX,1.0,2250,Logan,2018.0,2018.0,JAX,247.0,Southeastern Conference,A01,Active,46316.0,L.Cooke,3200434f-4f28-3823-779e-1cbbaa858d0f,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aqrps86orfg07vbbgn6c",,9,
ACT,Logan Hall,Logan,Hall,HAL437521,00-0038127,2000-04-22,Houston,DL,DE,90.0,78.0,275.0,3,TB,,4900,Logan,2022.0,2022.0,TB,33.0,American Athletic Conference,A01,Active,54498.0,L.Hall,32004841-4c43-7521-4ad9-174728809134,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/afszgwllud2yfkwy1v2o",,90,
ACT,Logan Mankins,Logan,Mankins,MAN347391,00-0023467,1982-03-10,Fresno State,OL,G,70.0,76.0,308.0,11,TB,1.0,4900,Logan,2005.0,2005.0,NE,32.0,Western Athletic Conference,A01,Active,29859.0,,32004d41-4e34-7391-54d3-72c488adaef8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/unf3wt7vrjde0crr3o6n",,,
ACT,Logan Ryan,Logan,Ryan,RYA237161,00-0030411,1991-02-09,Rutgers,DB,FS,33.0,71.0,195.0,11,SF,1.0,4500,Logan,2013.0,2013.0,NE,83.0,Big East,A01,Active,40031.0,L.Ryan,32005259-4123-7161-6d10-c7f89928657b,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cx2auxfuxnuduesro2ww",,33,
ACT,Logan Stenberg,Logan,Stenberg,STE289628,00-0036234,1997-03-18,Kentucky,OL,G,74.0,78.0,320.0,4,TB,,4900,Logan,2020.0,2020.0,DET,121.0,Southeastern Conference,A01,Active,52529.0,L.Stenberg,32005354-4528-9628-1611-ec1e6af38d3a,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o7luh5ukzvc1iwgmniel",,74,
ACT,Logan Wilson,Logan,Wilson,WIL747370,00-0036294,1996-07-08,Wyoming,LB,ILB,55.0,74.0,250.0,5,CIN,,0920,Logan,2020.0,2020.0,CIN,65.0,Mountain West Conference,A01,Active,52473.0,L.Wilson,32005749-4c74-7370-743f-2000a41bbeba,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dihzee6aboahkl0keztd",,55,
ACT,Lonnie Johnson,Lonnie,Johnson,JOH000020,00-0035244,1995-11-04,Kentucky,DB,FS,32.0,74.0,213.0,6,CAR,1.0,0750,Lonnie,2019.0,2019.0,HOU,54.0,Southeastern Conference,A01,Active,47837.0,L.Johnson,32004a4f-4800-0020-6142-473a18150e9b,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iizufcrfxvvjnjcsnzqp",,32,
ACT,Loren Strickland,Loren,Strickland,STR408872,00-0039448,2000-05-31,Ball State,DB,SS,24.0,70.0,204.0,0,DET,,1540,Loren,2024.0,2024.0,,,Mid-American Conference,A01,Active,57562.0,L.Strickland,32005354-5240-8872-ef25-526efd545a20,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fnn5caspcmdbaoyjuvld",,24,
ACT,Lorenzo Carter,Lorenzo,Carter,CAR716453,00-0034360,1995-12-10,Georgia,LB,OLB,0.0,77.0,250.0,7,ATL,1.0,0200,Lorenzo,2018.0,2018.0,NYG,66.0,Southeastern Conference,A01,Active,46135.0,L.Carter,32004341-5271-6453-cb38-15008924edd1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gdpt5q1cisicb1uv7xfq",,00,
ACT,Louis Vasquez,Louis,Vasquez,VAS363561,00-0027052,1987-04-11,Texas Tech,OL,OG,65.0,77.0,335.0,7,DEN,1.0,1400,Louis,,,,,,,,34529.0,,32005641-5336-3561-4ccd-bf102f1ae163,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mwxpe6zw8ywtzb4zqkgv",,,
ACT,Lucas Krull,Lucas,Krull,KRU507134,00-0037539,1998-07-11,Pittsburgh,TE,TE,85.0,78.0,260.0,2,DEN,,1400,Lucas,2022.0,2022.0,,,Atlantic Coast Conference,A01,Active,55127.0,L.Krull,32004b52-5550-7134-95a7-3950c4ae4b6b,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v3rdtydz7dh4s5oyzejs",,85,
ACT,Lucas Patrick,Lucas,Patrick,PAT269889,00-0033082,1993-07-30,Duke,OL,G,62.0,75.0,313.0,8,NO,1.0,3300,Lucas,2016.0,2016.0,,,Atlantic Coast Conference,A01,Active,44068.0,L.Patrick,32005041-5426-9889-e1ac-bf5ad84aa1c2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zz7z5eaqcka3wktrdfhy",,62,
ACT,Lukas Van Ness,Lukas,Van Ness,VAN639767,00-0039112,2001-07-06,Iowa,DL,DE,90.0,77.0,275.0,2,GB,,1800,Lukas,2023.0,2023.0,GB,13.0,Big Ten Conference,A01,Active,55877.0,L.Van Ness,32005641-4e63-9767-91e9-a7147693e290,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lwxkikrpqtiyvgewy6mp",,90,
ACT,Luke Farrell,Luke,Farrell,FAR615740,00-0036887,1997-10-14,Ohio State,TE,TE,89.0,78.0,258.0,4,JAX,,2250,Luke,2021.0,2021.0,JAX,145.0,Big Ten Conference,A01,Active,53574.0,L.Farrell,32004641-5261-5740-50b8-305db0b7e238,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f2z7wpmx7ngtxcqqedla",,89,
ACT,Luke Fortner,Luke,Fortner,FOR713383,00-0037814,1998-05-15,Kentucky,OL,C,79.0,78.0,300.0,3,JAX,,2250,Luke,2022.0,2022.0,JAX,65.0,Southeastern Conference,A01,Active,54530.0,L.Fortner,3200464f-5271-3383-dcdf-69c7a1e12725,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wu8g3rfox6zm5prngacm",,79,
ACT,Luke Gifford,Luke,Gifford,GIF311467,00-0035413,1995-08-28,Nebraska,LB,OLB,57.0,75.0,245.0,6,TEN,1.0,2100,Luke,2019.0,2019.0,,,Big Ten Conference,A01,Active,48555.0,L.Gifford,32004749-4631-1467-4b35-08a11fc9d22a,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mhdbbzj8amttnpd1nbpn",,57,
ACT,Luke Goedeke,Luke,Goedeke,GOE594395,00-0037835,1998-11-21,Central Michigan,OL,G,67.0,77.0,310.0,3,TB,,4900,Luke,2022.0,2022.0,TB,57.0,Mid-American Conference,A01,Active,54522.0,L.Goedeke,3200474f-4559-4395-107c-2bd9a4a78094,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pkqkhncqemqza7nrnxqy",,67,
ACT,Luke McCaffrey,Luke,McCaffrey,MCC038410,00-0039355,2001-04-02,Rice,WR,WR,12.0,74.0,195.0,0,WAS,,5110,Luke,2024.0,2024.0,WAS,100.0,American Athletic Conference,A01,Active,57221.0,L.McCaffrey,32004d43-4303-8410-9d97-2a58353f495e,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iqzscuxu9lxjfhoyxsjg",,12,
ACT,Luke Rhodes,Luke,Rhodes,RHO474400,00-0032753,1992-12-02,William &amp; Mary,SPEC,LS,46.0,74.0,238.0,8,IND,1.0,2200,Luke,2016.0,2016.0,,,Colonial Athletic Association,A01,Active,43873.0,L.Rhodes,32005248-4f47-4400-14a1-b69d26c495ed,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjjqobungpvtk9gbpn9h",,46,
ACT,Luke Schoonmaker,Luke,Schoonmaker,SCH471986,00-0038547,1998-09-28,Michigan,TE,TE,86.0,78.0,250.0,2,DAL,,1200,Luke,2023.0,2023.0,DAL,58.0,Big Ten Conference,A01,Active,55923.0,L.Schoonmaker,32005343-4847-1986-19e8-9065e5ea32c8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd4exg1hqzlm9sk6ruu6",,86,
